"Date_periode";"Matrice_DPC_-_Domaine";"Matrice_DPC_-_Produits";"Matrice_DPC_-_Composants";"Etablissement";"Site";"Pole";"Service";"Territoire";"Direction";"Equipe";"Strategie_Domaine";"Strategie_Axe";"Strategie_sous-axe";"Libelle";"Code";"Indicateur_de_priorisation_d_Urgence/Strategie_annuelle";"Indicateur_de_priorisation_d_Urgence/Priorite_Projet";"Statut";"Chef_de_projet";"Typologie_d_activite";"Profil_de_Projet";"Etat_d_avancement/Meteo";"Etat_d_avancement/Commentaire_meteo";"Etat_d_avancement/Tendance";"Couts-Charges_Projet/Charge_DSN_estimee";"Couts-Charges_Projet/Duree_Estimee_du_projet__en_mois_";"Date_de_debut";"Date_de_fin";"Couts-Charges_Projet/Cout_initial_estime_du_projet__en_k__";"Indicateurs_de_priorisation_des_demandes/Indicateur_de_priorisation_-_Complexite_et_freins__CALCUL_";"Indicateurs_de_priorisation_des_demandes/Indicateur_de_priorisation_-_Opportunite_et_criticite__CALCUL_";"Indicateurs_de_priorisation_des_demandes/Charge_global_estimee__CALCUL_";"Portee_Projet___GHT_ou_Locale__";"Libelle";"Date_de_mise_a_jour";"Date_de_cloture_du_projet";"Libelle_long";"Description";"Date_de_creation"
"01/03/2026";"Fonctions Support [SNFS]";"Ressources Humaines";"";"_GHT";"";"";"";"";"Direction DSN";"PROJETS";"Stratégie Fonctions Support [SNFS]";"Axe 2: SNFS-Soutien aux fonctions support transversales​, Axe 1: SNFS-Gestion efficiente des établissements​";"Rendre accessible les outils de façon multisite​, Homogénéiser le paramétrage des Chaines Administratives​";"LogimedH gestion régionale des recrutements médicaux GHT";"23-006";"Non";"Priorité 1";"PRJ Terminé";"Mallaury BONNET";"BUILD";"Applicatif";"";"";"Stabilisation";"";"";"02/01/2023";"23/12/2025";"";"10.0";"49.0";"45.0";"GHT";"LogimedH gestion régionale des recrutements médicaux GHT";"01/03/2026";"01/02/2026";"Mise en place d’un logiciel LogimedH gestion régionale des recrutements médicaux et Interface avec SIRH du GHT";"LogimedH est une application web gratuite partagée entre le CNG, l’ARS et les établissements publics de santé, qui a pour but de faciliter et d’uniformiser la gestion des postes notamment lors du tour de recrutement.  Le logiciel va être déployé sue tout le territoire national, région par région.  La région CVL est la prochaine. Les établissements support des 6 GHTs en premier, autour du mois de février 2023. Il a vocation à être déployé sur l'ensemble des hôpitaux du GHT";"02/01/2023"
"01/03/2026";"Métiers du Soin [SNMS]";"";"";"CH Montargis";"";"";"";"";"";"";"";"";"";"LOGIPREN CHAM";"24-156";"Non";"Priorité 4";"DDE En qualification";"";"BUILD";"Applicatif";"Soleil";"";"Sans Objet";"0.0";"0.0";"01/01/2025";"31/12/2025";"0.0";"0.0";"10.0";"0.0";"LOCAL";"LOGIPREN CHAM";"19/06/2025";"";"";"";"17/12/2024"
"01/03/2026";"Métiers du Soin [SNMS]";"Médicotechnique";"";"CH Pithiviers";"";"";"";"";"";"";"";"";"";"LOGOS : Déploiement CH Pithiviers (cabinet dentaire)";"22-090";"Oui";"";"PRJ Terminé";"Stéphane ORANGE";"BUILD";"Applicatif";"Pluie";"blocage fonctionnelle";"Dégradation";"10.0";"1.0";"06/07/2022";"31/12/2022";"2.0";"10.0";"52.0";"17.0";"GHT";"LOGOS : Déploiement CH Pithiviers (cabinet dentaire)";"06/03/2024";"01/05/2023";"Future installation du Dr JIJI au CH de Pithiviers pour la réouverture du cabinet dentaire";"DEBUT SEPTEMBRE : future installation du Dr JIJI au CH de Pithiviers pour la réouverture du cabinet dentaire DR GALLAZZINI Charlotte Il serait bien aussi de prévoir d'installer le logiciel métier Logos que nous avons aussi sur le CHRO je mets Stéphane Orange en copie  Le cabinet dentaire est déjà pourvu de matériels, il reste à vérifier leur fonctionnement, voir pour les dotations de consommable, plateaux,  etc…  Mickael, Je reçois effectivement des mails sur l’ouverture d’un cabinet dentaire au CHP.  Installer LOGOS CHRO là-bas est-ce le besoin ? Même dans ce cas, nous aurons des difficultés techniques et travaux divers de vérifications identités, facturation, appareils de radio.  Si identités CHP, je ne nous vois pas installer un LOGOS autonome CHP.  Je n’ai pas creuser le contexte FOP, je suis focalisé sur déjà beaucoup de points avant novembre 2022. Je n’ai pas d’informations descendantes sur la réalisation/priorité de ce projet.  Cordialement  Stéphane ORANGE";"06/07/2022"
"01/03/2026";"Métiers du Soin [SNMS]";"";"";"CH Pithiviers";"";"";"";"";"Direction DSN";"PROJETS";"Stratégie Métiers du Soin [SNMS]​";"Axe 3: SNMS-Simplification et modernisation du parcours de soin​";"";"LOGOS expériment° US dentaires non PRG - CHP";"23-076";"Non";"Priorité 1";"PRJ En cours";"Yoann TOUATI";"BUILD";"Applicatif";"Nuage";"";"Amélioration";"15.0";"6.0";"01/05/2023";"02/03/2026";"5.0";"14.0";"52.0";"25.0";"GHT";"LOGOS expériment° US dentaires non PRG - CHP";"01/03/2026";"";"LOGOS Projet de mise en place, à titre expérimental, d’une unité de soins dentaires non programmés au centre hospitalier de Pithiviers";"Le projet consiste à mettre à disposition le cabinet dentaire du CHP équipé du logiciel LOGOS à des dentistes de ville qui assureront des vacations d'urgences. Les patients ne seront pas ceux de l'établissement public, mais des externes. Le besoin est de savoir si le logiciel LOGOS peut être utilisé par ces dentistes avec leur propre CPS, et si la facturation peut être autonome. Le besoin est également de vérifier la conformité juridique de l'hébergement des données de santé des patients externes dans le SIH public.";"30/05/2023"
"01/03/2026";"Métiers du Soin [SNMS]";"Médicotechnique";"Imagerie";"CH Gien";"";"";"";"";"Direction DSN";"PROJETS";"Stratégie Métiers du Soin [SNMS]​";"Axe 3: SNMS-Simplification et modernisation du parcours de soin​";"";"LOGOS US dentaires non PRG - JDA GIEN";"24-008";"Non";"Priorité 4";"PRJ Abandonné";"Stéphane ORANGE";"BUILD";"Applicatif";"Nuage";"";"";"0.0";"0.0";"01/01/2025";"30/06/2025";"0.0";"0.0";"11.0";"0.0";"LOCAL";"LOGOS US dentaires non PRG - JDA GIEN";"01/07/2025";"01/06/2025";"LOGOS Centre de soins dentaires non programmés - JDA CH GIEN ?";"DGA JR CHEVALLIER 27/12/2023 >> Suite première évaluation de la mise en place du centre dentaire de soins non programmés au centre hospitalier de Pithiviers. commencer à envisager un centre de soins non programmés sur le ch de Gien";"04/01/2024"
"01/03/2026";"Valorisation de la donnée [SNVD]";"Intelligence Artificielle";"";"_GHT";"";"";"";"";"Direction DSN";"PMO";"Stratégie Proximité Utilisateurs [SNPU]​";"Axe 1: SNPU-Poste de travail";"Décliner des nouveaux services associés (Gammes standardisées…) sur le GHT​";"M365 Copilot Chat - IA générative";"24-025";"Oui";"Priorité 2";"PRJ En cours";"Mickael MALLET";"BUILD";"Applicatif";"Soleil";"";"Amélioration";"20.0";"12.0";"05/02/2024";"16/05/2026";"0.0";"8.0";"51.0";"40.0";"GHT";"M365 Copilot Chat - IA générative";"12/02/2026";"";"Microsoft 365 Copilot et Copilot Chat (IA générative)";"Participer au Workshop Microsoft 365 Copilot (3 jours : 05, 06 et 07 février) à distance. Cet événement sera exclusivement dédié aux établissements de santé affiliés au contrat CAIH.   Les sujets qui seront abordés :  - Une vue d'ensemble des fondements et des principes techniques de Microsoft 365 Copilot - Des démonstrations de Microsoft 365 Copilot dans les applications Microsoft 365 - La découverte de scénarios métiers avec Microsoft 365 Copilot - Un aperçu et une évaluation de la gouvernance, de la sécurité et de la conformité de Microsoft 365 Copilot.";"05/02/2024"
"01/03/2026";"Métiers du Soin [SNMS]";"Soins Cliniques";"Chirurgie";"CHU Orléans";"";"";"";"";"";"";"";"";"";"Macro Excel PROGRAMME OPERATOIRE";"25-050";"Non";"Priorité 4";"PRJ Abandonné";"Mickael MALLET";"BUILD";"Applicatif";"Soleil";"";"";"0.0";"0.0";"27/02/2025";"31/12/2025";"0.0";"0.0";"10.0";"0.0";"LOCAL";"Macro Excel PROGRAMME OPERATOIRE";"01/01/2026";"01/12/2025";"Macro Excel PROGRAMME OPERATOIRE par stagiaire";"Projet ou Réalisation ? Exploitation du programme opératoire d'Easily par les blocs  À l’occasion du bug d’impression du programme opératoire, nous avons découvert Stéphanie et moi que cette impression ne se faisait pas seulement à titre informatif, mais servait à Maryline Decours d’outil de travail pour organiser le bloc. Cf fichier Excel en PJ.  Nous soupçonnons un fonctionnement équivalent pour l’ambulatoire, sans doute avec des colonnes différentes.  L’idée de ce cette nouvelle demande, ce serait de développer quelque chose qui permettrait de passer de cette extraction csv d’Easily (qui ne fonctionne plus actuellement) à l’outil de gestion souhaité par le bloc.  A minima on pense à du VB pour concevoir automatiquement les colonnes en plus souhaitées par Maryline, mais ce n’est pas sûr que ce soit la meilleure solution, vu sa demande de partager ce fichier avec plein de mondes, certains en lecture et d’autres en écriture.     Bref, même après le retour à la normale, je pense que ça peut mériter une FOP.  Sachant qu’une FOP avec Maryline….  Qu’en penses-tu ?        Cordialement  Jocelyn          Jocelyn CADON  Responsable de l’équipe d’Assistance aux Métiers du Soin  02 38 61 33 80 - 02 38 74 48 20 (secrétariat)  jocelyn.cadon@ght-loiret.fr     Direction des Services Numériques  Département Ressources Matérielles  Site CHU Orléans";"27/02/2025"
"01/03/2026";"Fonctions Support [SNFS]";"Achats";"";"_GHT";"";"";"";"";"Direction DSN";"PROJETS";"Stratégie Fonctions Support [SNFS]";"Axe 1: SNFS-Gestion efficiente des établissements​";"Homogénéiser le paramétrage des Chaines Administratives​";"MAGH2 - Signature dématérialisée des Commandes GHT";"22-117";"Non";"Priorité 3";"PRJ En cours";"Jonathan BEHR";"BUILD";"Applicatif";"Pluie";"principe d'organisation  communication PMO vers CP";"Sans Objet";"";"";"31/08/2022";"13/07/2025";"";"5.0";"36.0";"26.0";"GHT";"MAGH2 - Signature dématérialisée des Commandes GHT";"01/03/2026";"";"MAGH2 - Signature dématérialisée des Commandes";"MAGH2 - Signature dématérialisée des Commandes Nouveau projet pour la signature des commandes dans Magh2 - Prodige Parapheur MAGH2/Prodige ?";"30/08/2022"
"01/03/2026";"Fonctions Support [SNFS]";"Achats";"";"_GHT";"";"";"";"";"Direction DSN";"PROJETS";"Stratégie Fonctions Support [SNFS]";"Axe 1: SNFS-Gestion efficiente des établissements​";"Homogénéiser le paramétrage des Chaines Administratives​";"MAGH2 - Validation dématérialisée Services Faits (facture) - Parapheur GHT45";"22-065";"Non";"Priorité 1";"PRJ En cours";"Jonathan BEHR";"BUILD";"Applicatif";"Soleil";"";"";"5.0";"";"04/05/2022";"02/12/2024";"10.0";"3.0";"35.0";"16.0";"GHT";"MAGH2 - Validation dématérialisée Services Faits (facture) - Parapheur GHT45";"26/11/2025";"";"MAGH2 - Validation dématérialisée Services Faits (facture)";"MAGH2 - Validation de service fait Déjà en place à l'EPSM (page web avec parapheur - factures à valider)";"04/05/2022"
"01/03/2026";"Fonctions Support [SNFS]";"Finances";"";"_GHT";"";"";"";"";"Direction DSN";"PROJETS";"";"";"";"MAGH2 GHT";"21-019";"Non";"Priorité 3";"PRJ Terminé";"Jonathan BEHR";"BUILD";"Applicatif";"Orage";"Neuville en attente de décision sur le devenir de l’établissement";"Sans Objet";"0.0";"36.0";"01/06/2021";"25/03/2024";"0.0";"2.0";"10.0";"0.0";"GHT";"MAGH2 GHT";"01/10/2024";"01/05/2024";"";"";"12/08/2020"
"01/03/2026";"";"";"";"_GHT";"";"";"";"";"";"";"";"";"";"Main courante";"19_006";"Non";"Priorité 4";"PRJ Terminé";"";"BUILD";"Applicatif";"";"";"";"0.0";"3.0";"14/01/2020";"31/12/2020";"0.0";"0.0";"10.0";"0.0";"LOCAL";"Main courante";"01/10/2024";"01/09/2022";"DDEPROJ_06_14012020";"";"02/09/2020"
"01/03/2026";"Métiers du Soin [SNMS]";"Médicotechnique";"Pharmacie";"CHU Orléans";"";"";"";"";"Direction DSN";"TECHNOLOGIES NUMERIQUES";"Opérationnel";"Maintien en Condition Opérationnelle (MCO)";"";"MAJ Epicure";"24-093";"Non";"Priorité 3";"PRJ Terminé";"";"BUILD";"Applicatif";"Soleil";"";"";"2.0";"0.0";"07/08/2024";"31/12/2024";"0.0";"0.0";"10.0";"2.0";"";"MAJ Epicure";"01/09/2025";"01/08/2025";"";"FOP pour la mise à jour d'Epicure(=plateforme achat Epicure/Cerber). La nouvelle version Epicure+ est  à venir. Les utilisateurs de cette plateforme d’achat sont Nathalie Viton (préparatrice en pharmacie) et Mmes Roger et Bideau du service achat Il faudrait que cette MAJ soit faite rapidement , à la demande du Dr Lefrançois avant l’ appel d’offre 2025 pour prothèse Coté métier, tes contacts pour avoir plus d’informations sont Pierre Plocco, Mme Roger et Mme Bideau";"07/08/2024"
"01/03/2026";"Métiers du Soin [SNMS]";"Médicotechnique";"";"CHU Orléans";"";"";"";"";"";"";"";"";"";"MAJ Majeure MOSAIQ";"21-100";"Non";"Priorité 3";"PRJ Terminé";"Stéphane ORANGE";"RUN";"Applicatif";"Soleil";"";"";"0.0";"6.0";"01/01/2021";"15/10/2022";"0.0";"0.0";"10.0";"0.0";"";"MAJ Majeure MOSAIQ";"01/04/2023";"01/03/2023";"";"";"24/03/2021"
"01/03/2026";"Métiers du Soin [SNMS]";"Médicotechnique";"";"CHU Orléans";"Hôpital de la source";"";"";"";"Direction DSN";"PROJETS";"Opérationnel";"Maintien en Condition Opérationnelle (MCO)";"";"MAJ MEDIAN robot ACCED";"22-054";"Oui";"";"PRJ Terminé";"Laetitia GERAUD";"RUN";"Technique";"Soleil";"";"Amélioration";"5.0";"";"07/06/2023";"07/08/2023";"";"7.0";"35.0";"7.0";"LOCAL";"MAJ MEDIAN robot ACCED";"16/04/2024";"01/03/2024";"Evolution MEDIAN pour robot ACCED";"Demande de la Pharmacie de faire évoluer le logiciel MEDIAN pour les automates ACCED de préparations des piluliers des services de MCO.  devis pour réaliser les mises à jour Médian sur les écrans de coupe et de cueillette. Les deux fonctions sont liées notamment pour les échanges nécessaires en cycle de nuit.    Les améliorations pour la coupe sont les suivantes : •	Possibilité de compléter une boite qui n’a pas atteint sa quantité technique. •	Possibilité de lancer un cycle de barillet pendant un cycle de coupe. •	Possibilité de charger la goulotte alors que la coupe du dernier blister du chargement précédent est en cours.  •	Possibilité de charger une goulotte après le lancement du cycle de nuit pour que la coupe s’enchaine automatiquement à la fin des transferts. •	Refus d’un lot interdit.    Les améliorations pour la cueillette sont les suivantes : •	Amélioration des temps de cycle et donc de la cadence. •	Amélioration de la fluidité des écrans de pilotage (lenteurs).  •	Ajout de fonctionnalités dans les écrans de maintenance. •	Refus d’un lot interdit. •	Envoi automatique des compléments vers PHARMA à la fin d’un service. •	Suppression des bugs générant certains appels hotline récurrents.";"21/04/2022"
"01/03/2026";"Métiers du Soin [SNMS]";"Biomédical";"";"CHU Orléans";"";"";"";"";"";"";"Opérationnel";"Maintien en Condition Opérationnelle (MCO)";"";"MàJ Syngo-Via";"23-113";"Non";"Priorité 1";"PRJ Terminé";"Stéphane ORANGE";"BUILD";"Biomed";"Soleil";"Hors processus projet - Impact Ressources DSN à anticiper";"Amélioration";"20.0";"3.0";"11/07/2023";"21/09/2023";"0.0";"7.0";"30.0";"22.0";"LOCAL";"MàJ Syngo-Via";"16/04/2024";"01/09/2023";"Mise à jour de vos serveurs SyngoVia SN 100623 et 101823";"Dans le cadre de la mise à jour de vos serveurs SyngoVia SN 100623 et 101823,  nous aurons besoins des éléments suivants afin de préparer l’installation et la migration de Syngo.Via o	2U pour chaque serveur o	2 prises RJ45  pour chaque serveur(une pour la carte iLO et une pour le LAN) o	2 câbles RJ45 pour chaque serveur o	2 prises 230v pour chaque serveur (avec une prise ondulée au minimum) o	3 adresses IP temporaires pour chaque serveur qui devront être intégrées au VPN Siemens o	Vérification que vos postes clients sont conformes au prérequis ci-joint Le serveur devra avoir accès à Internet où un WSUS pour réaliser les mises à jours Windows en amont de la migration, je rappelle que les MAJ Windows et la mise en place d’un Antivirus est de votre responsabilité.   Migration du serveur : Une fois cette étape réalisée nous pourrons planifier la mise à jour du serveur vers la VB60A_HF07 qui impose un arrêt de service du serveur Via entre 3H et 5 H (Opération à réaliser en heure ouvrée)  en fonction du scénario de migration décidé.                Il faudra également prendre en compte la mise à jour des clients Via actuels en VB60 sous votre responsabilité. Je vous laisse me proposer vos disponibilités  pour échanger de vive voix sur le sujet si vous le souhaitez. Bien cordialement     Mohamed DAHER Chef de projet Digital & Automation   Siemens Healthcare SAS";"11/08/2023"
"01/03/2026";"Métiers du Soin [SNMS]";"Soins Cliniques";"";"CH Montargis";"";"";"";"";"";"";"";"";"";"MAJ version cursus - depot de sang et prescription sanguine CHAM";"25-041";"Non";"Priorité 4";"PRJ Terminé";"Annick CALINON";"BUILD";"";"";"";"";"0.0";"0.0";"01/09/2023";"31/12/2025";"0.0";"0.0";"10.0";"0.0";"LOCAL";"MAJ version cursus - depot de sang et prescription sanguine CHAM";"01/01/2026";"01/12/2025";"";"";"14/02/2025"
"01/03/2026";"Métiers du Soin [SNMS]";"Soins Cliniques";"";"CHU Orléans";"Hôpital de la source";"PMU";"Réa-Médecine Intensive";"";"Direction DSN";"PROJETS";"Opérationnel";"Maintien en Condition Opérationnelle (MCO)";"";"MAJ version ICCA";"21-067";"Oui";"";"PRJ Terminé";"Sébastien De SOUSA";"BUILD";"Technique";"Nuage";"";"Stabilisation";"";"";"07/09/2020";"26/03/2024";"";"0.0";"10.0";"0.0";"LOCAL";"MAJ version ICCA";"01/09/2024";"01/08/2024";"MAJ version ICCA en révision J01";"";"07/03/2021"
"01/03/2026";"";"";"";"CHU Orléans";"Jeanne d'Arc Gien";"";"";"";"";"";"";"";"";"Matériel BLOC JDA";"22-073";"Non";"Priorité 3";"PRJ Terminé";"Alexandre RICHARD";"BUILD";"Technique";"Soleil";"";"Stabilisation";"10.0";"2.0";"01/01/2022";"31/12/2022";"10.0";"6.0";"22.0";"20.0";"LOCAL";"Matériel BLOC JDA";"13/01/2023";"01/12/2022";"Mise en place de POCs aux blocs";"Mise en place de POCs aux blocs ….  8 POCs (déjà dispo si utilisation stock prévu initialement pour Easily Bloc à Orléans)  Profiter de l’été pour l’action Travaux à prévoir  Hygiène à programmer WIFI sera posé   Intérêt  utilisation d’Easily Bloc à terme. Immédiatement, Messagerie, Cora.  Servira pour le projet OPTIM (pour la partie bloc), permet anticipation du matériel.  6 PC dans les blocs";"19/05/2022"
"01/03/2026";"Socle Technique [SNST]";"Réseaux Convergés";"";"CH Montargis";"";"";"";"";"";"";"";"";"";"Matériel réseau LAN / Wifi IFSI CHAM";"25-026";"Non";"Priorité 2";"PRJ Au plan (plus tard)";"Sebastien MARQUET";"BUILD";"";"";"";"";"0.0";"0.0";"01/01/2025";"31/12/2025";"0.0";"0.0";"10.0";"0.0";"LOCAL";"Matériel réseau LAN / Wifi IFSI CHAM";"19/03/2025";"";"";"";"14/02/2025"
